i,x,y,yaw
0,0.000000000000000,0.000000000000000,0.000000000000000
1,0.100000000000000,0.000000000000000,0.010033467208545
2,0.199994966519016,0.001003329886376,0.020052906074654
3,0.299974861240654,0.003008486102287,0.030057199989988
4,0.399929692877803,0.006013753542819,0.040045232446119
5,0.499849522560144,0.010017206583888,0.050015887041604
6,0.599724469184922,0.015016710229019,0.059968047489009
7,0.699544714727544,0.021009921372531,0.069900597621862
8,0.799300509508575,0.027994290177572,0.079812421401535
9,0.898982177413797,0.035967061567304,0.089702402924056
10,0.998580121064022,0.044925276827430,0.099569426426841
11,1.098084826931414,0.054865775318138,0.109412376295342
12,1.197486870399163,0.065785196293431,0.119230137069612
13,1.296776920761377,0.077679980825697,0.129021593450777
14,1.395945746160163,0.090546373833264,0.138785630307412
15,1.494984218456927,0.104380426208584,0.148521132681821
16,1.593883318034998,0.119177997044593,0.158226985796213
17,1.692634138530761,0.134934755956681,0.167902075058770
18,1.791227891490561,0.151646185497628,0.177545286069603
19,1.889655910950736,0.169307583662759,0.187155504626592
20,1.987909657938215,0.187914066482479,0.196731616731111
21,2.085980724889190,0.207460570699278,0.206272508593624
22,2.183860839983505,0.227941856526191,0.215777066639154
23,2.281541871392445,0.249352510483641,0.225244177512621
24,2.379015831437747,0.271686948311508,0.234672728084044
25,2.476274880659724,0.294939417953185,0.244061605453602
26,2.573311331792501,0.319104002608338,0.253409696956552
27,2.670117653644472,0.344174623850995,0.262715890167997
28,2.766686474882154,0.370145044809550,0.271979072907500
29,2.863010587715773,0.397008873405197,0.281198133243548
30,2.959082951484949,0.424759565645266,0.290371959497845
31,3.054896696143021,0.453390428967873,0.299499440249453
32,3.150445125638598,0.482894625634257,0.308579464338752
33,3.245721721193073,0.513265176165142,0.317610920871235
34,3.340720144472906,0.544494962817403,0.326592699221126
35,3.435434240655616,0.576576733097303,0.335523689034809
36,3.529858041388507,0.609503103306533,0.344402780234085
37,3.623985767639263,0.643266562117247,0.353228863019231
38,3.717811832437661,0.677859474172275,0.362000827871869
39,3.811330843507740,0.713274083706681,0.370717565557635
40,3.904537605789880,0.749502518186806,0.379377967128656
41,3.997427123852333,0.786536791962933,0.387980923925809
42,4.089994604191871,0.824368809931702,0.396525327580787
43,4.182235457423285,0.862990371204399,0.405010070017936
44,4.274145300357604,0.902393172777242,0.413434043455887
45,4.365719957968964,0.942568813199794,0.421796140408966
46,4.456955465250181,0.983508796237639,0.430095253688370
47,4.547848068957161,1.025204534525453,0.438330276403130
48,4.638394229242369,1.067647353206655,0.446500101960826
49,4.728590621177685,1.110828493555780,0.454603624068076
50,4.818434136167039,1.154739116579801,0.462639736730784
51,4.907921883249323,1.199370306594600,0.470607334254137
52,4.997051190292147,1.244713074772845,0.478505311242359
53,5.085819605077091,1.290758362659536,0.486332562598217
54,5.174224896277178,1.337497045651549,0.494087983522262
55,5.262265054327378,1.384919936437494,0.501770469511817
56,5.349938292189007,1.433017788394295,0.509378916359697
57,5.437243046008957,1.481781298936891,0.516912220152668
58,5.524177975674784,1.531201112817539,0.524369277269629
59,5.610741965266687,1.581267825371219,0.531748984379517
60,5.696934123407537,1.631971985703707,0.539050238438943
61,5.782753783512106,1.683304099818911,0.546271936689532
62,5.868200503936738,1.735254633682143,0.553412976654986
63,5.953274068030738,1.787814016216037,0.560472256137856
64,6.037974484090791,1.840972642225876,0.567448673216008
65,6.122301985219777,1.894720875251165,0.574341126238810
66,6.206257029091368,1.949049050340332,0.581148513822998
67,6.289840297621832,2.003947476745508,0.587869734848250
68,6.373052696550499,2.059406440534389,0.594503688452441
69,6.455895354930362,2.115416207116274,0.601049274026590
70,6.538369624530307,2.171967023679394,0.607505391209485
71,6.620477079150469,2.229049121536760,0.613870939881992
72,6.702219513852253,2.286652718377797,0.620144820161036
73,6.783598944104515,2.344768020423103,0.626325932393251
74,6.864617604847460,2.403385224479758,0.632413177148297
75,6.945277949475749,2.462494519894657,0.638405455211851
76,7.025582648742345,2.522086090403425,0.644301667578240
77,7.105534589584606,2.582150115872550,0.650100715442741
78,7.185136873874084,2.642676773932425,0.655801500193534
79,7.264392817091536,2.703656241499075,0.661402923403295
80,7.343305946928541,2.765078696182423,0.666903886820439
81,7.421880001817168,2.826934317579018,0.672303292360002
82,7.500118929389052,2.889213288447213,0.677600042094157
83,7.578026884865212,2.951905795762878,0.682793038242365
84,7.655608229377909,3.015002031653795,0.687881183161154
