i,x,y,yaw
129,11.666196340875294,-4.171250595366833,-0.915648004763638
130,11.727124027186093,-4.250546352131069,-0.925701436633368
131,11.787251453437419,-4.330450623683919,-0.935733459758065
132,11.846574266002976,-4.410954064040911,-0.945742538768085
133,11.905088355222983,-4.492047228751342,-0.955727138501151
134,11.962789858429540,-4.573720581368359,-0.965685724015340
135,12.019675162809348,-4.655964499961874,-0.975616760601893
136,12.075740908102807,-4.738769283668426,-0.985518713797840
137,12.130983989138745,-4.822125159272110,-0.995390049398428
138,12.185401558204243,-4.906022287810587,-1.005229233469346
139,12.238991027249259,-4.990450771200218,-1.015034732358724
140,12.291750069925952,-5.075400658874300,-1.024805012708908
141,12.343676623462821,-5.160861954428385,-1.034538541467998
142,12.394768890374039,-5.246824622266655,-1.044233785901131
143,12.445025340004493,-5.333278594243318,-1.053889213601503
144,12.494444709911351,-5.420213776292987,-1.063503292501123
145,12.543026007083101,-5.507620055044058,-1.073074490881277
146,12.590768508997296,-5.595487304409070,-1.082601277382710
147,12.637671764518378,-5.683805392146091,-1.092082121015492
148,12.683735594637209,-5.772564186385218,-1.101515491168576
149,12.728960093054106,-5.861753562114282,-1.110899857619031
150,12.773345626607394,-5.951363407617942,-1.120233690540935
151,12.816892835549675,-6.041383630864373,-1.129515460513927
152,12.859602633674193,-6.131804165833831,-1.138743638531395
153,12.901476208293882,-6.222614978783443,-1.147916696008302
154,12.942515020075851,-6.313806074442637,-1.157033104788635
155,12.982720802734216,-6.405367502133713,-1.166091337152456
156,13.022095562584409,-6.497289361812135,-1.175089865822568
157,13.060641577962201,-6.589561810021203,-1.184027163970755
158,13.098361398510866,-6.682175065755879,-1.192901705223621
159,13.135257844340067,-6.775119416230627,-1.201711963667978
160,13.171334005060197,-6.868385222546207,-1.210456413855811
161,13.206593238695993,-6.961962925250518,-1.219133530808783
162,13.241039170483464,-7.055843049788638,-1.227741790022278
163,13.274675691554231,-7.150016211837365,-1.236279667468975
164,13.307506957511508,-7.244473122519658,-1.244745639601941
165,13.339537386902110,-7.339204593494481,-1.253138183357230
166,13.370771659588902,-7.434201541917718,-1.261455776155975
167,13.401214715028283,-7.529454995269892,-1.269696895905978
168,13.430871750457328,-7.624956096046587,-1.277860021002766
169,13.459748218995315,-7.720696106307577,-1.285943630330123
170,13.487849827664459,-7.816666412080803,-1.293946203260069
171,13.515182535334690,-7.912858527617439,-1.301866219652293
172,13.541752550597444,-8.009264099494468,-1.309702159853025
173,13.567566329573406,-8.105874910561242,-1.317452504693322
174,13.592630573659259,-8.202682883726705,-1.325115735486783
