i,x,y,yaw
79,7.787249478748119,1.010569906751602,0.361340272349938
80,7.880791862729639,1.045922734065041,0.368746464487891
81,7.974069853806262,1.081967378337241,0.376175656542594
82,8.067077490631995,1.118704001645498,0.383626071872641
83,8.159808845534366,1.156132544470066,0.391095933671104
84,8.252258029855840,1.194252727028577,0.398583464978695
85,8.344419199300942,1.233064050717819,0.406086888697102
86,8.436286559284222,1.272565799662676,0.413604427602502
87,8.527854370274165,1.312757042371877,0.421134304359216
88,8.619116953128248,1.353636633499986,0.428674741533509
89,8.710068694414330,1.395203215714905,0.436223961607496
90,8.800704051713637,1.437455221669969,0.443780186993160
91,8.891017558900671,1.480390876079536,0.451341640046444
92,8.981003831395370,1.524008197896790,0.458906543081419
93,9.070657571382990,1.568305002592302,0.466473118384492
94,9.159973572997172,1.613278904531709,0.474039588228655
95,9.248946727461785,1.658927319450697,0.481604174887748
96,9.337572028187180,1.705247467025301,0.489165100650716
97,9.425844575816598,1.752236373535374,0.496720587835854
98,9.513759583218537,1.799890874618870,0.504268858805016
99,9.601312380421023,1.848207618114477,0.511808135977769
100,9.688498419483761,1.897183066989917,0.519336641845483
101,9.775313279304301,1.946813502353108,0.526852598985329
102,9.861752670354454,1.997095026543201,0.534354230074181
103,9.947812439343254,2.048023566298376,0.541839757902397
104,10.033488573802961,2.099594875997105,0.549307405387456
105,10.118777206594640,2.151804540969467,0.556755395587452
106,10.203674620330018,2.204647980874946,0.564181951714412
107,10.288177251706445,2.258120453143017,0.571585297147429
108,10.372281695751886,2.312217056472685,0.578963655445590
109,10.455984709977036,2.366932734387011,0.586315250360680
110,10.539283218431773,2.422262278838562,0.593638305849657
111,10.622174315663278,2.478200333861571,0.600931046086861
112,10.704655270573333,2.534741399266509,0.608191695475962
113,10.786723530172411,2.591879834372647,0.615418478661613
114,10.868376723228330,2.649609861774104,0.622609620540803
115,10.949612663807383,2.707925571134760,0.629763346273881
116,11.030429354706008,2.766820923007349,0.636877881295252
117,11.110824990771190,2.826289752671928,0.643951451323709
118,11.190797962107943,2.886325773988892,0.650982282372399
119,11.270346857172362,2.946922583261578,0.657968600758395
120,11.349470465748885,3.008073663103467,0.664908633111869
121,11.428167781810540,3.069772386304941,0.671800606384839
122,11.506438006261087,3.132012019694454,0.678642747859482
123,11.584280549558136,3.194785727988988,0.685433285155986
124,11.661695034216422,3.258086577628562,0.692170446239934
125,11.738681297190594,3.321907540589580,0.698852459429204
126,11.815239392136979,3.386241498171718,0.705477553400360
127,11.891369591553925,3.451081244753085,0.712043957194518
128,11.967072388800474,3.516419491508319,0.718549900222686
129,12.042348499993212,3.582248870084291,0.724993612270544
130,12.117198865781281,3.648561936228093,0.731373323502648
131,12.191624652999677,3.715351173361948,0.737687264466062
132,12.265627256201013,3.782608996099719,0.743933666093372
133,12.339208299066126,3.850327753699680,0.750110759705093
134,12.412369635693912,3.918499733448224,0.756216777011435
135,12.485113351770954,3.987117163969212,0.762249950113416
136,12.557441765621565,4.056172218453693,0.768208511503309
137,12.629357429138956,4.125657017804727,0.774090694064410
138,12.700863128598339,4.195563633692097,0.779894731070095
139,12.771961885352841,4.265884091511740,0.785618856182171
140,12.842656956413165,4.336610373244739,0.791261303448489
141,12.912951834912041,4.407734420210785,0.796820307299807
142,12.982850250454495,4.479248135711061,0.802294102545894
143,13.052356169355086,4.551143387555564,0.807680924370847
144,13.121473794763263,4.623412010469903,0.812979008327615
145,13.190207566678026,4.696045808376726,0.818186590331707
146,13.258562161853133,4.769036556546938,0.823301906654073
147,13.326542493594062,4.842376003615983,0.828323193913136
148,13.394153711448014,4.916055873460503,0.833248689065972
149,13.461401200788178,4.990067866930782,0.838076629398599
